date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:20:01	4102/4102	---M-Z	200	added ('OK')	text/css	etag:%229275d832bd6bf08c5b0b4c58d13721b0:1522103016%22	https://banco.santander.cl/fueradelinea/assets/css/style.css	C:/My%20Web%20Sites/Shantander/banco.santander.cl/fueradelinea/assets/css/style.css	(from https://banco.santander.cl/fueradelinea/)
13:20:02	4286/4286	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	date:Sat,%2030%20Nov%202024%2016:20:04%20GMT	https://banco.santander.cl/uploads/000/028/095/c035b46b-2652-407b-8687-7d03933b9ce8/C32x32/favicon-santander.ico	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/028/095/c035b46b-2652-407b-8687-7d03933b9ce8/C32x32/favicon-santander.ico	(from https://banco.santander.cl/sucursales-santander/)
13:20:03	1186/1186	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:04%20GMT	https://banco.santander.cl/uploads/000/017/469/7f7435c0-40fe-459e-a0ac-693307abe046/C57x57/apple_logo.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/017/469/7f7435c0-40fe-459e-a0ac-693307abe046/C57x57/apple_logo.png	(from https://banco.santander.cl/sucursales-santander/)
13:20:03	2196/2196	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:05%20GMT	https://banco.santander.cl/uploads/000/017/469/7f7435c0-40fe-459e-a0ac-693307abe046/C72x72/apple_logo.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/017/469/7f7435c0-40fe-459e-a0ac-693307abe046/C72x72/apple_logo.png	(from https://banco.santander.cl/sucursales-santander/)
13:20:03	4257/4257	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:05%20GMT	https://banco.santander.cl/uploads/000/017/469/7f7435c0-40fe-459e-a0ac-693307abe046/C114x114/apple_logo.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/017/469/7f7435c0-40fe-459e-a0ac-693307abe046/C114x114/apple_logo.png	(from https://banco.santander.cl/sucursales-santander/)
13:20:03	5874/5874	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:05%20GMT	https://banco.santander.cl/uploads/000/017/469/7f7435c0-40fe-459e-a0ac-693307abe046/C144x144/apple_logo.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/017/469/7f7435c0-40fe-459e-a0ac-693307abe046/C144x144/apple_logo.png	(from https://banco.santander.cl/sucursales-santander/)
13:20:03	406837/406837	---M-Z	200	added ('OK')	text/css	etag:W/%22279ec2b95bcf8edc1cf9db7a85904eee-gzip%22	https://banco.santander.cl/sucursales-santander/stylesheets/site-15f9afbdfa88528cd91925939a138ad755e9416d17697997e015593b6b270e05.css	C:/My%20Web%20Sites/Shantander/banco.santander.cl/sucursales-santander/stylesheets/site-15f9afbdfa88528cd91925939a138ad755e9416d17697997e015593b6b270e05.css	(from https://banco.santander.cl/sucursales-santander/)
13:20:04	6391/6391	---M-Z	200	added ('OK')	text/css	date:Sat,%2030%20Nov%202024%2016:20:06%20GMT	https://banco.santander.cl/sucursales-santander/widget_manager/ff82642e-0429-45d3-a05c-82733eb21546/3b08d043d0206dd8e29efe9d7970905ecee9890ea046fdd672730064c25f9253.css	C:/My%20Web%20Sites/Shantander/banco.santander.cl/sucursales-santander/widget_manager/ff82642e-0429-45d3-a05c-82733eb21546/3b08d043d0206dd8e29efe9d7970905ecee9890ea046fdd672730064c25f9253.css	(from https://banco.santander.cl/sucursales-santander/)
13:20:04	494075/494075	---M-Z	200	added ('OK')	text/javascript	etag:W/%227c1f517a278ac8ac9434f7bffca9e7c3-gzip%22	https://banco.santander.cl/sucursales-santander/javascript/site-15f9afbdfa88528cd91925939a138ad755e9416d17697997e015593b6b270e05.js	C:/My%20Web%20Sites/Shantander/banco.santander.cl/sucursales-santander/javascript/site-15f9afbdfa88528cd91925939a138ad755e9416d17697997e015593b6b270e05.js	(from https://banco.santander.cl/sucursales-santander/)
13:20:04	12976/12976	---M-Z	200	added ('OK')	text/css	date:Sat,%2030%20Nov%202024%2016:20:06%20GMT	https://banco.santander.cl/personas/widget_manager/91ba1945-74dd-4c61-a5a8-f0e09f85e822/cab8ff5ba702b629c3b650925df191073e9ffaa8a4c406230aa59107a54068f3.css	C:/My%20Web%20Sites/Shantander/banco.santander.cl/personas/widget_manager/91ba1945-74dd-4c61-a5a8-f0e09f85e822/cab8ff5ba702b629c3b650925df191073e9ffaa8a4c406230aa59107a54068f3.css	(from https://banco.santander.cl/personas/seguros)
13:20:05	113/113	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2030%20Nov%202024%2016:20:06%20GMT	https://banco.santander.cl/sucursales-santander/version/	C:/My%20Web%20Sites/Shantander/banco.santander.cl/sucursales-santander/version/index.html	(from https://banco.santander.cl/sucursales-santander/)
13:20:05	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2030%20Nov%202024%2016:20:07%20GMT	https://banco.santander.cl/automotriz	C:/My%20Web%20Sites/Shantander/banco.santander.cl/automotriz	(from https://banco.santander.cl/personas/seguros/automotriz/detalles?gbraid=0AAAAADL0MYVynAqN-MO9zxNtx0XMuVUS6&wbraid=ClQKCQiA6aW6BhCyARJDAOZacpbioigi8ZLnegHoPry3ObXJni__qSjXOmhryWOD78nO0PGMFgPFX-x-mKR883DnQfO_ws5Jy0vkhEQzNZLpfhoCnHA&wbraid=ClQKCQiA6aW6BhCyARJDAOZacpbioigi8ZLnegHoPry3ObXJni__qSjXOmhryWOD78nO0PGMFgPFX-x-mKR883DnQfO_ws5Jy0vkhEQzNZLpfhoCnHA)
13:20:05	19924/19924	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202024%2016:20:07%20GMT	https://banco.santander.cl/uploads/000/030/817/b06b83a9-5a06-4ae5-a0e0-2be0acdfd30b/original/onboard-bg-destacado.jpg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/030/817/b06b83a9-5a06-4ae5-a0e0-2be0acdfd30b/original/onboard-bg-destacado.jpg	(from https://banco.santander.cl/personas/widget_manager/de3bf5cf-9da3-4046-aa01-212d5b2bbacb/0e8f4d11e6d2204f6808be2a85108ff49493d31fdf8196ee3ae9dc259008ede5.css)
13:20:05	184101/184101	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:07%20GMT	https://banco.santander.cl/uploads/000/043/443/e16ba51a-ef59-48e7-b2b7-e54a0e6fd1f4/original/img-medios-pago-dekstop-2.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/043/443/e16ba51a-ef59-48e7-b2b7-e54a0e6fd1f4/original/img-medios-pago-dekstop-2.png	(from https://banco.santander.cl/personas/widget_manager/de3bf5cf-9da3-4046-aa01-212d5b2bbacb/0e8f4d11e6d2204f6808be2a85108ff49493d31fdf8196ee3ae9dc259008ede5.css)
13:20:06	153162/153162	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:07%20GMT	https://banco.santander.cl/uploads/000/043/444/1af4fef9-abdf-4c7a-86c4-82e7f29d00a3/original/img-medios-pago-mobile-2.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/043/444/1af4fef9-abdf-4c7a-86c4-82e7f29d00a3/original/img-medios-pago-mobile-2.png	(from https://banco.santander.cl/personas/widget_manager/de3bf5cf-9da3-4046-aa01-212d5b2bbacb/0e8f4d11e6d2204f6808be2a85108ff49493d31fdf8196ee3ae9dc259008ede5.css)
13:20:06	108380/108380	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202024%2016:20:08%20GMT	https://banco.santander.cl/uploads/000/048/695/f6d15985-ce0d-47e9-9faa-424695e5db11/original/destacado-mas-lucas-jun24.jpg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/048/695/f6d15985-ce0d-47e9-9faa-424695e5db11/original/destacado-mas-lucas-jun24.jpg	(from https://banco.santander.cl/personas/widget_manager/1e8e7fa8-03fb-4813-b399-3c1c1eae7e7b/146cfe9a11c8f8fc4ad987d1605f3fabf3ec30b461f910147097cb4bb63356fd.css)
13:20:06	107762/107762	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202024%2016:20:08%20GMT	https://banco.santander.cl/uploads/000/049/380/30af24d1-c986-4ab3-9615-d7f61f4e0a2a/original/destacado-cuenta-corriente-life.jpg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/049/380/30af24d1-c986-4ab3-9615-d7f61f4e0a2a/original/destacado-cuenta-corriente-life.jpg	(from https://banco.santander.cl/personas/widget_manager/1e8e7fa8-03fb-4813-b399-3c1c1eae7e7b/146cfe9a11c8f8fc4ad987d1605f3fabf3ec30b461f910147097cb4bb63356fd.css)
13:20:06	6837/6837	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2030%20Nov%202024%2016:20:08%20GMT	https://banco.santander.cl/uploads/000/024/182/f879988d-7a2e-4bd9-aba7-131cc24c2588/original/background-figures-blue.svg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/024/182/f879988d-7a2e-4bd9-aba7-131cc24c2588/original/background-figures-blue.svg	(from https://banco.santander.cl/personas/widget_manager/31cdd39a-8b80-4986-a4e1-48f9563b02ed/352063435a6c0a620e499214cab7905969bf7c07f04390c56fda766b7991025b.css)
13:20:07	2905/2905	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2030%20Nov%202024%2016:20:09%20GMT	https://banco.santander.cl/uploads/000/024/183/d946ad18-fa50-4817-a0ef-0106db9aad21/original/background-figures-white.svg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/024/183/d946ad18-fa50-4817-a0ef-0106db9aad21/original/background-figures-white.svg	(from https://banco.santander.cl/personas/widget_manager/31cdd39a-8b80-4986-a4e1-48f9563b02ed/352063435a6c0a620e499214cab7905969bf7c07f04390c56fda766b7991025b.css)
13:20:07	127054/127054	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202024%2016:20:09%20GMT	https://banco.santander.cl/uploads/000/038/911/b5d59e9f-f3b2-4fac-9cae-31df4b8f0fce/original/bg-ahorro-life.jpg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/038/911/b5d59e9f-f3b2-4fac-9cae-31df4b8f0fce/original/bg-ahorro-life.jpg	(from https://banco.santander.cl/personas/widget_manager/31cdd39a-8b80-4986-a4e1-48f9563b02ed/352063435a6c0a620e499214cab7905969bf7c07f04390c56fda766b7991025b.css)
13:20:08	2991/2991	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:09%20GMT	https://banco.santander.cl/uploads/000/038/918/af2ec3e0-7233-44b1-8da1-59ea4552cab4/original/icono-colores-life.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/038/918/af2ec3e0-7233-44b1-8da1-59ea4552cab4/original/icono-colores-life.png	(from https://banco.santander.cl/personas/widget_manager/31cdd39a-8b80-4986-a4e1-48f9563b02ed/352063435a6c0a620e499214cab7905969bf7c07f04390c56fda766b7991025b.css)
13:20:08	104471/104471	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202024%2016:20:10%20GMT	https://banco.santander.cl/uploads/000/049/378/85056522-f522-4af1-a72f-90d62e797e22/original/cuenta-dolares.jpg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/049/378/85056522-f522-4af1-a72f-90d62e797e22/original/cuenta-dolares.jpg	(from https://banco.santander.cl/personas/widget_manager/31cdd39a-8b80-4986-a4e1-48f9563b02ed/352063435a6c0a620e499214cab7905969bf7c07f04390c56fda766b7991025b.css)
13:20:08	150832/150832	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Nov%202024%2016:20:10%20GMT	https://banco.santander.cl/uploads/000/037/315/4549408a-8f22-45cb-affe-9fbdf3879b4e/original/bg-amazon-prime-life.jpeg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/037/315/4549408a-8f22-45cb-affe-9fbdf3879b4e/original/bg-amazon-prime-life.jpg	(from https://banco.santander.cl/personas/widget_manager/31cdd39a-8b80-4986-a4e1-48f9563b02ed/352063435a6c0a620e499214cab7905969bf7c07f04390c56fda766b7991025b.css)
13:20:08	4969/4969	---M-Z	200	added ('OK')	text/css	date:Sat,%2030%20Nov%202024%2016:20:10%20GMT	https://banco.santander.cl/personas/widget_manager/593c0f91-3f87-413f-a4d4-acbfc192c2d7/e7588414d1ade5bd7fc2cfeaa3da4ee3a038580e4732ff89d3273ea8a8ce64ba.css	C:/My%20Web%20Sites/Shantander/banco.santander.cl/personas/widget_manager/593c0f91-3f87-413f-a4d4-acbfc192c2d7/e7588414d1ade5bd7fc2cfeaa3da4ee3a038580e4732ff89d3273ea8a8ce64ba.css	(from https://banco.santander.cl/personas/tarjetas/pulsera)
13:20:09	101/101	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2030%20Nov%202024%2016:20:11%20GMT	https://banco.santander.cl/personas/tarjetas/version/	C:/My%20Web%20Sites/Shantander/banco.santander.cl/personas/tarjetas/version/index.html	(from https://banco.santander.cl/personas/tarjetas/pulsera)
13:20:09	4286/4286	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	date:Sat,%2030%20Nov%202024%2016:20:11%20GMT	https://banco.santander.cl/uploads/000/028/096/04f29311-11a8-4539-ad96-37b2e970cf8a/C32x32/favicon-santander.ico	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/028/096/04f29311-11a8-4539-ad96-37b2e970cf8a/C32x32/favicon-santander.ico	(from https://banco.santander.cl/tarifas-y-comisiones)
13:20:09	1186/1186	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:11%20GMT	https://banco.santander.cl/uploads/000/008/309/3f68015b-da0b-48c7-9b85-e09d324c2378/C57x57/apple_logo.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/008/309/3f68015b-da0b-48c7-9b85-e09d324c2378/C57x57/apple_logo.png	(from https://banco.santander.cl/tarifas-y-comisiones)
13:20:09	1612/1612	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:11%20GMT	https://banco.santander.cl/uploads/000/008/309/3f68015b-da0b-48c7-9b85-e09d324c2378/C72x72/apple_logo.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/008/309/3f68015b-da0b-48c7-9b85-e09d324c2378/C72x72/apple_logo.png	(from https://banco.santander.cl/tarifas-y-comisiones)
13:20:10	4203/4203	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:12%20GMT	https://banco.santander.cl/uploads/000/008/309/3f68015b-da0b-48c7-9b85-e09d324c2378/C114x114/apple_logo.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/008/309/3f68015b-da0b-48c7-9b85-e09d324c2378/C114x114/apple_logo.png	(from https://banco.santander.cl/tarifas-y-comisiones)
13:20:10	5881/5881	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:12%20GMT	https://banco.santander.cl/uploads/000/008/309/3f68015b-da0b-48c7-9b85-e09d324c2378/C144x144/apple_logo.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/008/309/3f68015b-da0b-48c7-9b85-e09d324c2378/C144x144/apple_logo.png	(from https://banco.santander.cl/tarifas-y-comisiones)
13:20:10	406476/406476	---M-Z	200	added ('OK')	text/css	etag:W/%22d4ea7b08029af388f87d508c253272ce-gzip%22	https://banco.santander.cl/tarifas-y-comisiones/stylesheets/site-81792992338257099d933a7f5619813567b826d49914922e4de26b439dc08d8d.css	C:/My%20Web%20Sites/Shantander/banco.santander.cl/tarifas-y-comisiones/stylesheets/site-81792992338257099d933a7f5619813567b826d49914922e4de26b439dc08d8d.css	(from https://banco.santander.cl/tarifas-y-comisiones)
13:20:10	464/464	---M-Z	200	added ('OK')	text/css	date:Sat,%2030%20Nov%202024%2016:20:12%20GMT	https://banco.santander.cl/tarifas-y-comisiones/widget_manager/d802c940-43e0-4948-84cc-5098f4110b5e/f9134317a55d667c4b1cf6c122b2b8a770cab0166a8b15f0296eba15caf0178a.css	C:/My%20Web%20Sites/Shantander/banco.santander.cl/tarifas-y-comisiones/widget_manager/d802c940-43e0-4948-84cc-5098f4110b5e/f9134317a55d667c4b1cf6c122b2b8a770cab0166a8b15f0296eba15caf0178a.css	(from https://banco.santander.cl/tarifas-y-comisiones)
13:20:11	493570/493570	---M-Z	200	added ('OK')	text/javascript	etag:W/%225e0b98f6c81ceb5fbfed9ecacda3199d-gzip%22	https://banco.santander.cl/tarifas-y-comisiones/javascript/site-81792992338257099d933a7f5619813567b826d49914922e4de26b439dc08d8d.js	C:/My%20Web%20Sites/Shantander/banco.santander.cl/tarifas-y-comisiones/javascript/site-81792992338257099d933a7f5619813567b826d49914922e4de26b439dc08d8d.js	(from https://banco.santander.cl/tarifas-y-comisiones)
13:20:11	591133/591133	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:13%20GMT	https://banco.santander.cl/uploads/000/035/826/463f93b1-7e0d-4ef7-b824-c7d2f23890c1/original/cuenta-corriente-mx-ab-desktop.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/035/826/463f93b1-7e0d-4ef7-b824-c7d2f23890c1/original/cuenta-corriente-mx-ab-desktop.png	(from https://banco.santander.cl/personas/widget_manager/157f3348-c8bf-4f25-838d-84fedd79e362/f5b056d337646f4359594ae245032135b593c22b22b4464647e861db748e84f6.css)
13:20:11	36508/36508	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:13%20GMT	https://banco.santander.cl/uploads/000/035/821/a4c62c02-3f62-454b-9759-f4b676981429/original/cc-mx-background-2-desktop.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/035/821/a4c62c02-3f62-454b-9759-f4b676981429/original/cc-mx-background-2-desktop.png	(from https://banco.santander.cl/personas/widget_manager/157f3348-c8bf-4f25-838d-84fedd79e362/f5b056d337646f4359594ae245032135b593c22b22b4464647e861db748e84f6.css)
13:20:11	20816/20816	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:13%20GMT	https://banco.santander.cl/uploads/000/035/189/39c6b645-a491-4d90-b514-a0545ed3e918/original/cc-mx-linebot-2-desktop.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/035/189/39c6b645-a491-4d90-b514-a0545ed3e918/original/cc-mx-linebot-2-desktop.png	(from https://banco.santander.cl/personas/widget_manager/157f3348-c8bf-4f25-838d-84fedd79e362/f5b056d337646f4359594ae245032135b593c22b22b4464647e861db748e84f6.css)
13:20:12	64907/64907	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:14%20GMT	https://banco.santander.cl/uploads/000/035/190/fb79a457-e1ad-4f3e-bf00-31edb4641ea5/original/cc-mx-background-4-desktop.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/035/190/fb79a457-e1ad-4f3e-bf00-31edb4641ea5/original/cc-mx-background-4-desktop.png	(from https://banco.santander.cl/personas/widget_manager/157f3348-c8bf-4f25-838d-84fedd79e362/f5b056d337646f4359594ae245032135b593c22b22b4464647e861db748e84f6.css)
13:20:12	34043/34043	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:14%20GMT	https://banco.santander.cl/uploads/000/035/314/57186ef8-8b81-45c7-9265-e01502298cbb/original/cc-mx-background-6-desktop.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/035/314/57186ef8-8b81-45c7-9265-e01502298cbb/original/cc-mx-background-6-desktop.png	(from https://banco.santander.cl/personas/widget_manager/157f3348-c8bf-4f25-838d-84fedd79e362/f5b056d337646f4359594ae245032135b593c22b22b4464647e861db748e84f6.css)
13:20:12	187637/187637	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:14%20GMT	https://banco.santander.cl/uploads/000/035/008/114e2026-1f86-4ee3-854e-76687a6fa871/original/cuenta-corriente-mx-ab-mobile.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/035/008/114e2026-1f86-4ee3-854e-76687a6fa871/original/cuenta-corriente-mx-ab-mobile.png	(from https://banco.santander.cl/personas/widget_manager/157f3348-c8bf-4f25-838d-84fedd79e362/f5b056d337646f4359594ae245032135b593c22b22b4464647e861db748e84f6.css)
13:20:12	3276/3276	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22925d6127c1c19424ebd176c56362f2a0:1522103018%22	https://banco.santander.cl/fueradelinea/assets/fonts/icomoon.eot?i30dh5	C:/My%20Web%20Sites/Shantander/banco.santander.cl/fueradelinea/assets/fonts/icomoon4b12.eot	(from https://banco.santander.cl/fueradelinea/assets/css/style.css)
13:20:12	3112/3112	---M--	200	added ('OK')	font/ttf	etag:%2281b51f92c4c4981e54d4482518b08955:1522103018%22	https://banco.santander.cl/fueradelinea/assets/fonts/icomoon.ttf?i30dh5	C:/My%20Web%20Sites/Shantander/banco.santander.cl/fueradelinea/assets/fonts/icomoon4b12.ttf	(from https://banco.santander.cl/fueradelinea/assets/css/style.css)
13:20:13	3188/3188	---M--	200	added ('OK')	font/woff	etag:%2214a09a0e951f12abd2d24670fd95912d:1522103018%22	https://banco.santander.cl/fueradelinea/assets/fonts/icomoon.woff?i30dh5	C:/My%20Web%20Sites/Shantander/banco.santander.cl/fueradelinea/assets/fonts/icomoon4b12.woff	(from https://banco.santander.cl/fueradelinea/assets/css/style.css)
13:20:13	9701/9701	---M-Z	200	added ('OK')	image/svg+xml	etag:%22417d16adc429650b45de2d3500c944ec:1522103018%22	https://banco.santander.cl/fueradelinea/assets/fonts/icomoon.svg?i30dh5	C:/My%20Web%20Sites/Shantander/banco.santander.cl/fueradelinea/assets/fonts/icomoon4b12.svg	(from https://banco.santander.cl/fueradelinea/assets/css/style.css)
13:20:13	3932/3932	---M--	200	added ('OK')	image/png	etag:%224e2dd399909dd2c6ace518edaf36dd14:1522103016%22	https://banco.santander.cl/fueradelinea/assets/img/icon-information.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/fueradelinea/assets/img/icon-information.png	(from https://banco.santander.cl/fueradelinea/assets/css/style.css)
13:20:14	65480/65480	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:16%20GMT	https://banco.santander.cl/uploads/000/045/753/ba90605c-1532-4808-b53a-0947cab4f3f7/original/bg-sucursales-servipag-v6.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/045/753/ba90605c-1532-4808-b53a-0947cab4f3f7/original/bg-sucursales-servipag-v6.png	(from https://banco.santander.cl/sucursales-santander/widget_manager/ff82642e-0429-45d3-a05c-82733eb21546/3b08d043d0206dd8e29efe9d7970905ecee9890ea046fdd672730064c25f9253.css)
13:20:14	54711/54711	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:16%20GMT	https://banco.santander.cl/uploads/000/045/744/9c33ca9b-2d1c-4fec-926c-0311358a6454/original/bg-sucursales-servipag-v5-m.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/045/744/9c33ca9b-2d1c-4fec-926c-0311358a6454/original/bg-sucursales-servipag-v5-m.png	(from https://banco.santander.cl/sucursales-santander/widget_manager/ff82642e-0429-45d3-a05c-82733eb21546/3b08d043d0206dd8e29efe9d7970905ecee9890ea046fdd672730064c25f9253.css)
13:20:14	6599/6599	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2030%20Nov%202024%2016:20:16%20GMT	https://banco.santander.cl/uploads/000/040/038/d4c2172e-66e4-48bb-b429-eb53a05cc15f/original/icono-soap-white.svg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/040/038/d4c2172e-66e4-48bb-b429-eb53a05cc15f/original/icono-soap-white.svg	(from https://banco.santander.cl/personas/widget_manager/91ba1945-74dd-4c61-a5a8-f0e09f85e822/cab8ff5ba702b629c3b650925df191073e9ffaa8a4c406230aa59107a54068f3.css)
13:20:14	6589/6589	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2030%20Nov%202024%2016:20:16%20GMT	https://banco.santander.cl/uploads/000/040/037/9acefff3-b8b4-453e-a93a-44599853e11d/original/icono-soap.svg	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/040/037/9acefff3-b8b4-453e-a93a-44599853e11d/original/icono-soap.svg	(from https://banco.santander.cl/personas/widget_manager/91ba1945-74dd-4c61-a5a8-f0e09f85e822/cab8ff5ba702b629c3b650925df191073e9ffaa8a4c406230aa59107a54068f3.css)
13:20:15	34910/34910	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:17%20GMT	https://banco.santander.cl/uploads/000/033/855/af0a9a9a-fd30-4db4-b844-7bcddd8dc028/original/bg-destacado.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/033/855/af0a9a9a-fd30-4db4-b844-7bcddd8dc028/original/bg-destacado.png	(from https://banco.santander.cl/personas/widget_manager/91ba1945-74dd-4c61-a5a8-f0e09f85e822/cab8ff5ba702b629c3b650925df191073e9ffaa8a4c406230aa59107a54068f3.css)
13:20:15	160666/160666	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Nov%202024%2016:20:17%20GMT	https://banco.santander.cl/uploads/000/020/281/be067d4f-ef06-417f-948f-2a8161c51f73/original/pulserachip-comoda-contrastr.png	C:/My%20Web%20Sites/Shantander/banco.santander.cl/uploads/000/020/281/be067d4f-ef06-417f-948f-2a8161c51f73/original/pulserachip-comoda-contrastr.png	(from https://banco.santander.cl/personas/widget_manager/593c0f91-3f87-413f-a4d4-acbfc192c2d7/e7588414d1ade5bd7fc2cfeaa3da4ee3a038580e4732ff89d3273ea8a8ce64ba.css)
